resultId;constrocturId;driverId;raceId;points;laps;fastestLapTime;fastestLapSpeed;rank;iddate;circuitld
20923;131;30;847;12;70;1:19.138;198.382;4;1693;7
20924;4;808;847;10;70;1:19.054;198.593;3;1693;7
20925;6;13;847;8;70;1:19.148;198.357;5;1693;7
20926;15;155;847;6;70;1:20.213;195.723;10;1693;7
20927;5;153;847;4;70;1:20.371;195.339;13;1693;7
20928;3;22;847;2;70;1:20.316;195.472;11;1693;7
20929;5;67;847;1;70;1:19.507;197.461;7;1693;7
20930;131;3;847;0;70;1:20.071;196.07;9;1693;7
20931;15;37;847;0;70;1:20.369;195.343;12;1693;7
20932;164;24;847;0;69;1:23.419;188.201;17;1693;7
20933;164;39;847;0;69;1:23.116;188.887;16;1693;7
20934;166;816;847;0;69;1:22.495;190.309;15;1693;7
20935;166;10;847;0;69;1:24.590;185.596;19;1693;7
20936;205;15;847;0;69;1:22.233;190.916;14;1693;7
20937;10;814;847;0;67;1:19.395;197.74;6;1693;7
20938;3;813;847;0;61;1:24.265;186.312;18;1693;7
20939;4;2;847;0;55;1:25.135;184.408;20;1693;7
20940;10;16;847;0;49;1:30.171;174.109;21;1693;7
20941;6;4;847;0;36;1:34.223;166.621;22;1693;7
20942;205;5;847;0;28;1:38.460;159.451;24;1693;7
20943;1;1;847;0;7;1:37.761;160.591;23;1693;7
20944;9;20;848;25;57;1:41.852;191.536;1;1695;12
20945;6;4;848;18;57;1:42.308;190.683;2;1695;12
20946;9;17;848;15;57;1:42.534;190.262;4;1695;12
20947;1;1;848;12;57;1:42.947;189.499;6;1695;12
20948;6;13;848;10;57;1:42.705;189.945;5;1695;12
20949;1;18;848;8;57;1:42.340;190.623;3;1695;12
20950;131;3;848;6;57;1:43.649;188.215;12;1695;12
20951;5;153;848;4;56;1:43.579;188.343;11;1695;12
20952;10;16;848;2;56;1:43.526;188.439;10;1695;12
20953;4;2;848;1;56;1:43.901;187.759;14;1695;12
20954;15;815;848;0;56;1:43.949;187.672;15;1695;12
20955;3;22;848;0;56;1:44.131;187.344;17;1695;12
20956;5;67;848;0;56;1:44.103;187.395;16;1695;12
20957;10;814;848;0;56;1:43.851;187.849;13;1695;12
20958;4;808;848;0;56;1:43.151;189.124;8;1695;12
20959;15;155;848;0;56;1:43.517;188.456;9;1695;12
20960;131;30;848;0;56;1:44.578;186.544;18;1695;12
20961;3;813;848;0;56;1:43.134;189.155;7;1695;12
20962;205;5;848;0;55;1:45.055;185.697;19;1695;12
20963;205;15;848;0;55;1:46.208;183.681;20;1695;12
20964;166;10;848;0;55;1:46.628;182.957;21;1695;12
20965;166;816;848;0;55;1:47.164;182.042;22;1695;12
20966;164;24;848;0;54;1:47.418;181.612;23;1695;12
20967;164;39;848;0;54;1:47.708;181.123;24;1695;12
20968;6;4;849;25;52;1:34.908;223.454;1;1697;9
20969;9;20;849;18;52;1:35.565;221.918;3;1697;9
20970;9;17;849;15;52;1:35.665;221.686;4;1697;9
20971;1;1;849;12;52;1:36.180;220.499;5;1697;9
20972;6;13;849;10;52;1:35.474;222.129;2;1697;9
20973;131;3;849;8;52;1:37.073;218.47;13;1697;9
20974;15;815;849;6;52;1:36.656;219.413;7;1697;9
20975;4;2;849;4;52;1:37.117;218.371;14;1697;9
20976;131;30;849;2;52;1:37.034;218.558;11;1697;9
20977;5;153;849;1;52;1:37.160;218.275;15;1697;9
20978;10;16;849;0;52;1:36.744;219.213;9;1697;9
20979;4;808;849;0;52;1:36.308;220.206;6;1697;9
20980;3;22;849;0;51;1:36.733;219.238;8;1697;9
20981;3;813;849;0;51;1:37.036;218.553;12;1697;9
20982;10;814;849;0;51;1:37.936;216.545;16;1697;9
20983;166;10;849;0;50;1:39.811;212.477;17;1697;9
20984;166;816;849;0;50;1:40.560;210.894;20;1697;9
20985;164;24;849;0;50;1:40.524;210.97;19;1697;9
20986;164;817;849;0;49;1:40.910;210.163;22;1697;9
20987;1;18;849;0;39;1:36.982;218.675;10;1697;9
20988;5;67;849;0;25;1:40.224;211.602;18;1697;9
20989;15;155;849;0;23;1:40.703;210.595;21;1697;9
20990;205;15;849;0;10;1:55.491;183.629;23;1697;9
20991;205;5;849;0;2;2:10.404;162.629;24;1697;9
20992;1;1;850;25;60;1:34.302;196.526;1;1699;20
20993;6;4;850;18;60;1:34.626;195.853;5;1699;20
20994;9;17;850;15;60;1:34.468;196.18;2;1699;20
20995;9;20;850;12;60;1:34.587;195.933;3;1699;20
20996;6;13;850;10;60;1:34.609;195.888;4;1699;20
20997;10;16;850;8;60;1:36.653;191.745;10;1699;20
20998;131;3;850;6;59;1:36.181;192.686;7;1699;20
20999;131;30;850;4;59;1:35.628;193.8;6;1699;20
21000;15;155;850;2;59;1:36.659;191.733;11;1699;20
21001;4;808;850;1;59;1:36.186;192.676;8;1699;20
21002;15;815;850;0;59;1:37.033;190.994;13;1699;20
21003;5;153;850;0;59;1:37.415;190.245;14;1699;20
21004;10;814;850;0;59;1:36.715;191.622;12;1699;20
21005;3;813;850;0;59;1:37.568;189.947;15;1699;20
21006;5;67;850;0;59;1:37.863;189.374;16;1699;20
21007;205;5;850;0;58;1:39.050;187.105;17;1699;20
21008;166;10;850;0;57;1:39.982;185.361;21;1699;20
21009;166;816;850;0;57;1:39.787;185.723;20;1699;20
21010;164;817;850;0;57;1:40.489;184.426;23;1699;20
21011;205;812;850;0;56;1:40.435;184.525;22;1699;20
21012;164;24;850;0;37;1:40.683;184.07;24;1699;20
21013;1;18;850;0;35;1:36.258;192.532;9;1699;20
21014;3;22;850;0;16;1:39.679;185.924;19;1699;20
21015;4;2;850;0;9;1:39.452;186.349;18;1699;20
21016;1;18;851;25;70;1:23.937;187.898;6;1701;11
21017;9;20;851;18;70;1:23.875;188.036;5;1701;11
21018;6;4;851;15;70;1:23.711;188.405;3;1701;11
21019;1;1;851;12;70;1:23.661;188.517;2;1701;11
21020;9;17;851;10;70;1:23.718;188.389;4;1701;11
21021;6;13;851;8;70;1:23.415;189.073;1;1701;11
21022;10;814;851;6;69;1:25.935;183.529;14;1701;11
21023;5;67;851;4;69;1:25.977;183.439;15;1701;11
21024;131;3;851;2;69;1:24.857;185.86;9;1701;11
21025;5;153;851;1;69;1:26.025;183.337;16;1701;11
21026;15;155;851;0;69;1:24.664;186.284;7;1701;11
21027;4;808;851;0;69;1:24.664;186.284;8;1701;11
21028;3;22;851;0;68;1:25.018;185.508;11;1701;11
21029;10;16;851;0;68;1:25.579;184.292;12;1701;11
21030;15;815;851;0;68;1:24.999;185.55;10;1701;11
21031;3;813;851;0;68;1:25.724;183.981;13;1701;11
21032;166;10;851;0;66;1:28.022;179.177;18;1701;11
21033;164;817;851;0;66;1:28.876;177.456;19;1701;11
21034;166;816;851;0;65;1:29.068;177.073;20;1701;11
21035;164;24;851;0;65;1:29.208;176.795;21;1701;11
21036;205;5;851;0;55;1:27.149;180.972;17;1701;11
21037;131;30;851;0;26;1:29.781;175.667;22;1701;11
21038;4;2;851;0;23;1:30.826;173.646;23;1701;11
21039;205;15;851;0;17;1:35.252;165.577;24;1701;11
21040;9;20;852;25;44;1:50.451;228.285;4;1703;13
21041;9;17;852;18;44;1:49.883;229.465;1;1703;13
21042;1;18;852;15;44;1:50.062;229.092;2;1703;13
21043;6;4;852;12;44;1:51.107;226.937;5;1703;13
21044;131;30;852;10;44;1:51.137;226.876;6;1703;13
21045;131;3;852;8;44;1:52.263;224.601;8;1703;13
21046;10;16;852;6;44;1:52.591;223.946;10;1703;13
21047;6;13;852;4;44;1:51.564;226.008;7;1703;13
21048;4;808;852;2;44;1:52.432;224.263;9;1703;13
21049;3;813;852;1;44;1:53.362;222.423;12;1703;13
21050;10;814;852;0;44;1:53.223;222.696;11;1703;13
21051;15;155;852;0;44;1:53.871;221.429;14;1703;13
21052;4;811;852;0;44;1:53.585;221.987;13;1703;13
21053;205;15;852;0;43;1:54.571;220.076;17;1703;13
21054;205;5;852;0;43;1:54.051;221.08;15;1703;13
21055;3;22;852;0;43;1:50.424;228.341;3;1703;13
21056;166;816;852;0;43;1:56.319;216.769;19;1703;13
21057;166;10;852;0;43;1:56.540;216.358;20;1703;13
21058;164;24;852;0;43;1:58.061;213.57;22;1703;13
21059;15;815;852;0;27;1:54.244;220.706;16;1703;13
21060;164;817;852;0;13;1:59.831;210.416;23;1703;13
21061;1;1;852;0;12;1:55.647;218.029;18;1703;13
21062;5;67;852;0;6;1:56.790;215.895;21;1703;13
21064;9;20;853;25;53;1:26.557;240.937;3;1705;14
21065;1;18;853;18;53;1:26.207;241.915;2;1705;14
21066;6;4;853;15;53;1:27.191;239.185;6;1705;14
21067;1;1;853;12;53;1:26.187;241.971;1;1705;14
21068;131;30;853;10;53;1:27.402;238.607;7;1705;14
21069;6;13;853;8;53;1:26.924;239.919;5;1705;14
21070;5;153;853;6;52;1:28.357;236.028;10;1705;14
21071;10;814;853;4;52;1:28.054;236.841;8;1705;14
21072;4;811;853;2;52;1:26.895;240.0;4;1705;14
21073;5;67;853;1;52;1:28.202;236.443;9;1705;14
21074;3;813;853;0;52;1:28.934;234.497;12;1705;14
21075;3;22;853;0;52;1:28.377;235.975;11;1705;14
21076;205;5;853;0;51;1:29.639;232.653;14;1705;14
21077;205;15;853;0;51;1:29.825;232.171;15;1705;14
21078;166;10;853;0;51;1:30.783;229.721;17;1705;14
21079;164;817;853;0;39;1:32.013;226.65;20;1705;14
21080;15;815;853;0;32;1:29.403;233.267;13;1705;14
21081;15;155;853;0;21;1:30.000;231.72;16;1705;14
21082;10;16;853;0;9;1:31.455;228.033;19;1705;14
21083;9;17;853;0;4;1:30.994;229.188;18;1705;14
21088;9;20;854;25;61;1:48.688;168.029;2;1707;15
21089;1;18;854;18;61;1:48.454;168.392;1;1707;15
21090;9;17;854;15;61;1:50.088;165.892;3;1707;15
21091;6;4;854;12;61;1:50.891;164.691;5;1707;15
21092;1;1;854;10;61;1:50.832;164.779;4;1707;15
21093;10;814;854;8;61;1:54.239;159.864;15;1707;15
21094;131;3;854;6;60;1:54.383;159.663;16;1707;15
21095;10;16;854;4;60;1:54.564;159.411;17;1707;15
21096;6;13;854;2;60;1:52.550;162.263;8;1707;15
21097;15;815;854;1;60;1:54.615;159.34;18;1707;15
21098;3;813;854;0;60;1:53.198;161.335;10;1707;15
21099;5;67;854;0;60;1:52.197;162.774;7;1707;15
21100;3;22;854;0;60;1:55.235;158.483;19;1707;15
21101;15;155;854;0;59;1:51.329;164.043;6;1707;15
21102;4;811;854;0;59;1:53.774;160.518;12;1707;15
21103;205;5;854;0;59;1:54.063;160.111;13;1707;15
21104;4;808;854;0;59;1:54.204;159.913;14;1707;15
21105;166;816;854;0;59;1:58.730;153.817;22;1707;15
21106;164;817;854;0;57;1:59.064;153.386;23;1707;15
21107;164;24;854;0;57;1:58.283;154.399;21;1707;15
21108;5;153;854;0;56;1:53.676;160.656;11;1707;15
21109;205;15;854;0;47;1:57.126;155.924;20;1707;15
21110;131;30;854;0;28;1:53.096;161.48;9;1707;15
21111;166;10;854;0;9;2:00.412;151.669;24;1707;15
21112;1;18;855;25;53;1:36.568;216.481;1;1709;22
21113;6;4;855;18;53;1:36.682;216.226;4;1709;22
21114;9;20;855;15;53;1:36.916;215.704;6;1709;22
21115;9;17;855;12;53;1:36.828;215.9;5;1709;22
21116;1;1;855;10;53;1:37.645;214.093;9;1709;22
21117;131;30;855;8;53;1:37.916;213.501;12;1709;22
21118;6;13;855;6;53;1:37.800;213.754;11;1709;22
21119;15;815;855;4;53;1:36.569;216.479;2;1709;22
21120;4;808;855;2;53;1:37.053;215.399;7;1709;22
21121;131;3;855;1;53;1:36.614;216.378;3;1709;22
21122;10;16;855;0;53;1:38.133;213.029;14;1709;22
21123;10;814;855;0;53;1:37.970;213.383;13;1709;22
21124;15;155;855;0;53;1:39.724;209.63;19;1709;22
21125;3;813;855;0;53;1:37.645;214.093;10;1709;22
21126;5;153;855;0;53;1:37.411;214.608;8;1709;22
